Time,Channel A
(ms),(V)

-3.80899578,2.94137383
-3.80771578,2.94137383
-3.80643578,2.94137383
-3.80515578,2.94137383
-3.80387578,2.94137383
-3.80259578,2.94137383
-3.80131578,2.94137383
-3.80003578,2.94137383
-3.79875578,2.94137383
-3.79747578,2.94137383
-3.79619578,2.94137383
-3.79491578,2.94137383
-3.79363578,2.94137383
-3.79235578,2.94137383
-3.79107578,2.94137383
-3.78979578,2.94137383
-3.78851578,2.94137383
-3.78723578,2.94137383
-3.78595578,2.94137383
-3.78467578,2.94137383
-3.78339578,2.94137383
-3.78211578,2.94137383
-3.78083578,2.94137383
-3.77955578,2.94137383
-3.77827578,2.94137383
-3.77699578,2.94137383
-3.77571578,2.94137383
-3.77443578,2.94137383
-3.77315578,3.03048801
-3.77187578,2.94137383
-3.77059578,2.94137383
-3.76931578,2.94137383
-3.76803578,2.94137383
-3.76675578,2.94137383
-3.76547578,2.94137383
-3.76419578,2.94137383
-3.76291578,2.94137383
-3.76163578,2.94137383
-3.76035578,2.94137383
-3.75907578,2.94137383
-3.75779578,2.94137383
-3.75651578,2.94137383
-3.75523578,2.94137383
-3.75395578,2.94137383
-3.75267578,3.03048801
-3.75139578,2.94137383
-3.75011578,2.94137383
-3.74883578,2.94137383
-3.74755578,2.94137383
-3.74627578,2.94137383
-3.74499578,2.94137383
-3.74371578,2.94137383
-3.74243578,2.94137383
-3.74115578,2.94137383
-3.73987578,2.94137383
-3.73859578,2.94137383
-3.73731578,2.94137383
-3.73603578,2.94137383
-3.73475578,2.94137383
-3.73347578,2.94137383
-3.73219578,2.94137383
-3.73091578,2.94137383
-3.72963578,2.94137383
-3.72835578,2.94137383
-3.72707578,2.94137383
-3.72579578,2.94137383
-3.72451578,2.94137383
-3.72323578,2.94137383
-3.72195578,2.94137383
-3.72067578,2.94137383
-3.71939578,2.94137383
-3.71811578,2.94137383
-3.71683578,2.94137383
-3.71555578,2.94137383
-3.71427578,2.94137383
-3.71299578,2.94137383
-3.71171578,2.94137383
-3.71043578,2.94137383
-3.70915578,2.94137383
-3.70787578,2.94137383
-3.70659578,2.94137383
-3.70531578,2.94137383
-3.70403578,3.03048801
-3.70275578,2.94137383
-3.70147578,2.94137383
-3.70019578,2.94137383
-3.69891578,2.94137383
-3.69763578,2.94137383
-3.69635578,2.94137383
-3.69507578,2.94137383
-3.69379578,2.94137383
-3.69251578,2.94137383
-3.69123578,2.94137383
-3.68995578,2.94137383
-3.68867578,2.94137383
-3.68739578,2.94137383
-3.68611578,2.94137383
-3.68483578,2.94137383
-3.68355578,2.94137383
-3.68227578,3.03048801
-3.68099578,3.03048801
-3.67971578,2.94137383
-3.67843578,2.94137383
-3.67715578,2.94137383
-3.67587578,2.94137383
-3.67459578,2.94137383
-3.67331578,2.94137383
-3.67203578,2.94137383
-3.67075578,2.94137383
-3.66947578,2.94137383
-3.66819578,2.94137383
-3.66691578,2.94137383
-3.66563578,2.94137383
-3.66435578,2.94137383
-3.66307578,2.94137383
-3.66179578,3.03048801
-3.66051578,3.03048801
-3.65923578,2.94137383
-3.65795578,2.94137383
-3.65667578,2.94137383
-3.65539578,2.94137383
-3.65411578,2.94137383
-3.65283578,2.94137383
-3.65155578,2.94137383
-3.65027578,2.94137383
-3.64899578,2.94137383
-3.64771578,2.94137383
-3.64643578,2.94137383
-3.64515578,2.94137383
-3.64387578,2.94137383
-3.64259578,2.94137383
-3.64131578,2.94137383
-3.64003578,2.94137383
-3.63875578,2.94137383
-3.63747578,2.94137383
-3.63619578,2.94137383
-3.63491578,2.94137383
-3.63363578,2.94137383
-3.63235578,2.94137383
-3.63107578,2.94137383
-3.62979578,2.94137383
-3.62851578,2.94137383
-3.62723578,2.94137383
-3.62595578,2.94137383
-3.62467578,2.94137383
-3.62339578,2.94137383
-3.62211578,2.94137383
-3.62083578,3.03048801
-3.61955578,2.94137383
-3.61827578,2.94137383
-3.61699578,2.94137383
-3.61571578,2.94137383
-3.61443578,2.94137383
-3.61315578,2.94137383
-3.61187578,2.94137383
-3.61059578,2.94137383
-3.60931578,2.94137383
-3.60803578,2.94137383
-3.60675578,2.94137383
-3.60547578,2.94137383
-3.60419578,2.94137383
-3.60291578,2.94137383
-3.60163578,2.94137383
-3.60035578,2.94137383
-3.59907578,2.94137383
-3.59779578,2.94137383
-3.59651578,2.94137383
-3.59523578,2.94137383
-3.59395578,2.94137383
-3.59267578,2.94137383
-3.59139578,2.94137383
-3.59011578,2.94137383
-3.58883578,2.94137383
-3.58755578,2.94137383
-3.58627578,2.94137383
-3.58499578,2.94137383
-3.58371578,3.03048801
-3.58243578,2.94137383
-3.58115578,2.94137383
-3.57987578,2.94137383
-3.57859578,2.94137383
-3.57731578,2.94137383
-3.57603578,2.94137383
-3.57475578,2.94137383
-3.57347578,2.94137383
-3.57219578,2.94137383
-3.57091578,2.94137383
-3.56963578,2.94137383
-3.56835578,2.94137383
-3.56707578,2.94137383
-3.56579578,2.94137383
-3.56451578,2.94137383
-3.56323578,2.94137383
-3.56195578,2.94137383
-3.56067578,2.94137383
-3.55939578,2.94137383
-3.55811578,2.94137383
-3.55683578,2.94137383
-3.55555578,2.94137383
-3.55427578,2.94137383
-3.55299578,2.94137383
-3.55171578,3.03048801
